cv_id,job_id,cv_level,cv_category,job_title,job_category,pool_methods,method_ranks,relevance_median_4model,relevance_mean_4model,relevance_median_no_cohere,relevance_mean_no_cohere,is_relevant_median_4model_ge5,is_relevant_median_no_cohere_ge5,range_relevance_4model,range_relevance_no_cohere,range_experience_4model,range_experience_no_cohere
gd_P,eadb10f792afb06bf250cdce60363583,P,Giáo dục,"Giám Sát Tuyển Sinh - Quản Lý Lớp Học - Sales Supervisor (Quảng Ngãi, Đà Nẵng, Long An) - Có Kinh Nghiệm Quản Lý Đội Nhóm",Telesales,E1,"{""E1"": 9}",3.5,3.5,3.0,3.3333,False,False,3.0,3.0,5.0,2.0
gd_P,37908f0603e24219d1b931aa809ea5a8,P,Giáo dục,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E1,"{""E1"": 10}",4.0,3.75,3.0,3.3333,False,False,3.0,3.0,5.0,2.0
gd_P,94a6b71a0ae7e1e55b653c217511b8f8,P,Giáo dục,"Trưởng Nhóm Tư Vấn Định Cư, Đầu Tư (Ưu Tiên Châu Âu)",Giáo dục,E2t,"{""E2t"": 10}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,6.0,1.0
gd_P2,8b66d5f347292912c56ea3a07c519889,P2,Giáo dục,Nhân Viên Hành Chính - Lễ Tân,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 6, ""E3"": 9, ""E2t"": 1, ""E3t"": 1}",5.5,5.75,6.0,6.0,True,True,2.0,2.0,3.0,3.0
gd_P2,a150d85738fbdc3f02a5822e0d2f4f6e,P2,Giáo dục,Nhân Viên Nhân Sự (Quản Lý Cán Bộ),Hành chính nhân sự,E2|E3|E2t|E3t,"{""E2"": 1, ""E3"": 2, ""E2t"": 3, ""E3t"": 4}",4.5,4.75,5.0,5.0,False,True,2.0,2.0,3.0,3.0
gd_P2,c7d8611403d266205390aeb749e06def,P2,Giáo dục,"Admin Clerk (District 9, HCMC)",Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 2, ""E3"": 1, ""E2t"": 5, ""E3t"": 3}",4.5,4.75,4.0,4.6667,False,False,2.0,2.0,3.0,3.0
gd_P2,64b1e71dea663d996c04cab49eb142c6,P2,Giáo dục,Nhân Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,E2|E3|E2t|E3t,"{""E2"": 4, ""E3"": 3, ""E2t"": 2, ""E3t"": 2}",5.5,5.25,6.0,5.3333,True,True,2.0,2.0,2.0,2.0
gd_P2,fadbf9fddd686b0aba832143a92a3355,P2,Giáo dục,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E1|E3|E2t|E3t,"{""E1"": 2, ""E3"": 10, ""E2t"": 4, ""E3t"": 5}",6.5,6.25,6.0,6.0,True,True,2.0,2.0,3.0,2.0
gd_P2,158c8fc83b4db02b2ba03290c1137618,P2,Giáo dục,Chuyên Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,E2|E3|E2t,"{""E2"": 3, ""E3"": 7, ""E2t"": 8}",4.5,4.75,5.0,5.0,False,True,2.0,2.0,2.0,2.0
gd_P2,45eafbcae32c5b03b363c18a6207c797,P2,Giáo dục,TTS Nhân Sự C&B Có Hỗ Trợ Lương,Hành chính nhân sự,E2|E3,"{""E2"": 7, ""E3"": 4}",5.0,5.25,5.0,5.3333,True,True,1.0,1.0,3.0,3.0
gd_P2,4d7b6ab5bdeae63a5ec39a040e221f57,P2,Giáo dục,Nhân Viên Lễ Tân Tòa Nhà (Resident Receptionist) - Tiếng Anh,Lao động phổ thông,E1|E2t|E3t,"{""E1"": 4, ""E2t"": 7, ""E3t"": 7}",3.5,4.0,4.0,4.3333,False,False,3.0,3.0,2.0,1.0
gd_P2,2d94d588b2b949008b375ed7a7ae60cd,P2,Giáo dục,Nhân Viên Hành Chính Nhân Sự,Hành chính nhân sự,E1|E2,"{""E1"": 10, ""E2"": 5}",3.5,3.5,4.0,3.6667,False,False,1.0,1.0,1.0,1.0
gd_P2,4ed17f963ffc2112ec677279bf58945c,P2,Giáo dục,Trưởng Nhóm Quản Nhiệm Lớp Học,Giáo dục,E1|E3,"{""E1"": 8, ""E3"": 5}",5.0,4.75,5.0,4.6667,True,True,1.0,1.0,1.0,1.0
gd_P2,a9ff50156c5c68869371e1ede3adf900,P2,Giáo dục,Chuyên Viên Vật Lý (Lương 30 Triệu ++),Giáo dục,E1|E2t|E3t,"{""E1"": 5, ""E2t"": 10, ""E3t"": 9}",1.5,2.0,2.0,2.3333,False,False,3.0,3.0,2.0,0.0
gd_P2,378b9a045ce0970b852f88147ea974f5,P2,Giáo dục,Nhân Viên Hành Chính Nhân Sự- Đi Làm Ngay,Hành chính nhân sự,E1,"{""E1"": 6}",3.5,4.0,4.0,4.3333,False,False,3.0,3.0,2.0,2.0
gd_P2,42bc47bdcde9a3e126e841180df5b247,P2,Giáo dục,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E3,"{""E3"": 6}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,5.0,2.0
gd_P2,6fac573d96428d42ae0025ed2644c3ad,P2,Giáo dục,Thực Tập Sinh Nhân Sự (HR Intern),Hành chính nhân sự,E3t,"{""E3t"": 6}",6.5,6.75,6.0,6.6667,True,True,2.0,2.0,5.0,5.0
gd_P2,95cbf319869796a4d0aa08c6e13b9587,P2,Giáo dục,Hành Chính Nhân Sự,Hành chính nhân sự,E2t,"{""E2t"": 6}",5.5,5.5,5.0,5.0,True,True,3.0,2.0,5.0,1.0
gd_P2,7222c009019dbf5438a77e38fdcb9770,P2,Giáo dục,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1,"{""E1"": 7}",5.5,5.75,5.0,5.3333,True,True,2.0,1.0,4.0,4.0
gd_P2,0541a36f20ae3bb34d5611611cdf2575,P2,Giáo dục,Trưởng Nhóm Marketing,Marketing,E3,"{""E3"": 8}",2.0,2.0,2.0,2.0,False,False,0.0,0.0,1.0,1.0
gd_P2,21e374ac9c4191dfb45bdc896cc76ac5,P2,Giáo dục,Nhân Viên Chăm Sóc Khách Hàng| Telesales,Chăm sóc khách hàng,E3t,"{""E3t"": 8}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,3.0,3.0
gd_P2,eadb10f792afb06bf250cdce60363583,P2,Giáo dục,"Giám Sát Tuyển Sinh - Quản Lý Lớp Học - Sales Supervisor (Quảng Ngãi, Đà Nẵng, Long An) - Có Kinh Nghiệm Quản Lý Đội Nhóm",Telesales,E2,"{""E2"": 8}",5.5,5.25,6.0,5.3333,True,True,2.0,2.0,3.0,3.0
gd_P2,16617adf17ee61ed74e69e567aa545ca,P2,Giáo dục,Trưởng Phòng Kinh Doanh Bất Động Sản,Bất động sản,E1,"{""E1"": 9}",2.0,2.75,2.0,3.0,False,False,3.0,3.0,4.0,1.0
gd_P2,3a1cb946e9e411285690e2b339f16812,P2,Giáo dục,"Quản Lý Phòng Hành Chính Tổng Hợp (Lương Thoả Thuận Cao, Đãi Ngộ Tốt) - Làm Việc Tại Bà Rịa - Vũng Tàu (Cũ)",Hành chính nhân sự,E2,"{""E2"": 9}",2.5,3.0,2.0,3.0,False,False,3.0,3.0,1.0,1.0
gd_P2,b177e6ea995d45835a248c54124fa95b,P2,Giáo dục,Trợ Lý Kinh Doanh (Thành Thạo Tiếng Trung),Hành chính nhân sự,E2t,"{""E2t"": 9}",4.5,4.5,4.0,4.3333,False,False,1.0,1.0,2.0,2.0
gd_P2,180cb3864dc2ecf680ead994c23e90ba,P2,Giáo dục,Trưởng Phòng Vận Hành - Telesales (Lĩnh Vực Enabler/Logistic),Telesales,E3t,"{""E3t"": 10}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,3.0,3.0
gd_P2,623b21ee5d44aef2cb3d628b21b3d971,P2,Giáo dục,TRƯỞNG NHÓM HÀNH CHÍNH NHÂN SỰ( Mảng Bất Động Sản),Bất động sản,E2,"{""E2"": 10}",5.0,4.75,5.0,4.6667,True,True,1.0,1.0,0.0,0.0
hcns_L1,b056721a82c64a44dbf133de424b11be,L1,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự - Tuyển Dụng Thu Nhập 11 - 14 Triệu,Hành chính nhân sự,E1|E3|E2t|E3t,"{""E1"": 1, ""E3"": 9, ""E2t"": 2, ""E3t"": 1}",6.0,5.75,6.0,5.6667,True,True,1.0,1.0,6.0,5.0
hcns_L1,b177e6ea995d45835a248c54124fa95b,L1,Hành chính nhân sự,Trợ Lý Kinh Doanh (Thành Thạo Tiếng Trung),Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 10, ""E2"": 2, ""E3"": 2, ""E2t"": 1, ""E3t"": 5}",4.5,4.5,4.0,4.3333,False,False,1.0,1.0,0.0,0.0
hcns_L1,c7d8611403d266205390aeb749e06def,L1,Hành chính nhân sự,"Admin Clerk (District 9, HCMC)",Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 1, ""E3"": 1, ""E2t"": 4, ""E3t"": 3}",5.0,5.25,4.0,4.6667,True,False,3.0,2.0,7.0,6.0
hcns_L1,720794ec272ac8e46040a471a59a7ec2,L1,Hành chính nhân sự,Nhân Viên Lễ Tân (Giao Tiếp Tiếng Anh) - Thu Nhập Hấp Dẫn - Làm Việc Tại Phường Bình Chiểu Hồ Chí Minh,Hành chính nhân sự,E1|E2t|E3t,"{""E1"": 2, ""E2t"": 3, ""E3t"": 4}",4.0,4.25,4.0,4.3333,False,False,3.0,3.0,0.0,0.0
hcns_L1,a150d85738fbdc3f02a5822e0d2f4f6e,L1,Hành chính nhân sự,Nhân Viên Nhân Sự (Quản Lý Cán Bộ),Hành chính nhân sự,E2t|E3t,"{""E2t"": 5, ""E3t"": 2}",5.0,5.0,5.0,5.3333,True,True,2.0,1.0,6.0,6.0
hcns_L1,158c8fc83b4db02b2ba03290c1137618,L1,Hành chính nhân sự,Chuyên Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 3, ""E3"": 4, ""E2t"": 8, ""E3t"": 8}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,2.0,1.0
hcns_L1,378b9a045ce0970b852f88147ea974f5,L1,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự- Đi Làm Ngay,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 6, ""E3"": 5, ""E2t"": 6, ""E3t"": 7}",3.5,3.25,3.0,3.0,False,False,2.0,2.0,3.0,1.0
hcns_L1,9ea5a8d0a8d87049801994e436f38909,L1,Hành chính nhân sự,"Admin Executive - District 7, HCMC",Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 7, ""E2"": 7, ""E3"": 3, ""E2t"": 10, ""E3t"": 9}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,3.0,2.0
hcns_L1,be050078bb1932abd9f27f85493ff537,L1,Hành chính nhân sự,Nhân Sự Kế Hoạch Tổng Hợp,Hành chính nhân sự,E1|E2|E2t,"{""E1"": 6, ""E2"": 4, ""E2t"": 9}",6.5,6.0,6.0,5.6667,True,True,3.0,3.0,1.0,1.0
hcns_L1,3a1cb946e9e411285690e2b339f16812,L1,Hành chính nhân sự,"Quản Lý Phòng Hành Chính Tổng Hợp (Lương Thoả Thuận Cao, Đãi Ngộ Tốt) - Làm Việc Tại Bà Rịa - Vũng Tàu (Cũ)",Hành chính nhân sự,E1|E2,"{""E1"": 8, ""E2"": 5}",2.0,2.25,2.0,2.3333,False,False,1.0,1.0,1.0,1.0
hcns_L1,4947c04e57c5f23bc02d633024589ab6,L1,Hành chính nhân sự,Trưởng Phòng Hành Chính Nhân Sự,Hành chính nhân sự,E2|E3,"{""E2"": 10, ""E3"": 6}",3.5,3.5,3.0,3.0,False,False,3.0,2.0,3.0,1.0
hcns_L1,68c6937a9784bdfed36d2973954de5a4,L1,Hành chính nhân sự,HR & Administration Executive,Hành chính nhân sự,E3t,"{""E3t"": 6}",4.0,4.0,4.0,4.3333,False,False,2.0,1.0,10.0,8.0
hcns_L1,95cbf319869796a4d0aa08c6e13b9587,L1,Hành chính nhân sự,Hành Chính Nhân Sự,Hành chính nhân sự,E3,"{""E3"": 7}",5.5,5.5,5.0,5.0,True,True,3.0,2.0,7.0,3.0
hcns_L1,ceef33355a399ac1553e73c712174b46,L1,Hành chính nhân sự,Nhân Viên Hành Chính,Hành chính nhân sự,E2|E3|E2t,"{""E2"": 9, ""E3"": 10, ""E2t"": 7}",7.0,6.5,7.0,6.3333,True,True,2.0,2.0,2.0,2.0
hcns_L1,78f10fd0ef3c09994e2abd21861c9e41,L1,Hành chính nhân sự,Nhân Viên Nhân Sự,Hành chính nhân sự,E3,"{""E3"": 8}",2.0,2.25,2.0,2.0,False,False,1.0,0.0,1.0,1.0
hcns_L1,e912f74eb63aee94277291ae31255438,L1,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự,Hành chính nhân sự,E2,"{""E2"": 8}",7.5,7.75,7.0,7.6667,True,True,2.0,2.0,1.0,1.0
hcns_L1,0de9a86a17339c2b2dd93beaa6beb399,L1,Hành chính nhân sự,"Chuyên Viên Hành Chính - Nhân Sự Tại Duy Tiên, Hà Nam ( Cũ ) - Thu Nhập Hấp Dẫn - Đi Làm Ngay",Hành chính nhân sự,E1,"{""E1"": 9}",5.0,5.0,5.0,4.6667,True,True,2.0,1.0,2.0,1.0
hcns_L1,6fac573d96428d42ae0025ed2644c3ad,L1,Hành chính nhân sự,Thực Tập Sinh Nhân Sự (HR Intern),Hành chính nhân sự,E3t,"{""E3t"": 10}",8.0,7.75,8.0,8.0,True,True,1.0,0.0,1.0,1.0
hcns_L1b,b056721a82c64a44dbf133de424b11be,L1b,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự - Tuyển Dụng Thu Nhập 11 - 14 Triệu,Hành chính nhân sự,E1|E3|E2t|E3t,"{""E1"": 1, ""E3"": 9, ""E2t"": 2, ""E3t"": 1}",5.5,5.75,5.0,5.3333,True,True,2.0,1.0,2.0,1.0
hcns_L1b,b177e6ea995d45835a248c54124fa95b,L1b,Hành chính nhân sự,Trợ Lý Kinh Doanh (Thành Thạo Tiếng Trung),Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 10, ""E2"": 2, ""E3"": 2, ""E2t"": 1, ""E3t"": 5}",5.0,5.25,4.0,4.6667,True,False,3.0,2.0,1.0,1.0
hcns_L1b,c7d8611403d266205390aeb749e06def,L1b,Hành chính nhân sự,"Admin Clerk (District 9, HCMC)",Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 1, ""E3"": 1, ""E2t"": 4, ""E3t"": 3}",6.0,6.0,6.0,5.6667,True,True,2.0,1.0,2.0,1.0
hcns_L1b,720794ec272ac8e46040a471a59a7ec2,L1b,Hành chính nhân sự,Nhân Viên Lễ Tân (Giao Tiếp Tiếng Anh) - Thu Nhập Hấp Dẫn - Làm Việc Tại Phường Bình Chiểu Hồ Chí Minh,Hành chính nhân sự,E1|E2t|E3t,"{""E1"": 2, ""E2t"": 3, ""E3t"": 4}",4.0,4.0,4.0,4.3333,False,False,2.0,1.0,1.0,1.0
hcns_L1b,a150d85738fbdc3f02a5822e0d2f4f6e,L1b,Hành chính nhân sự,Nhân Viên Nhân Sự (Quản Lý Cán Bộ),Hành chính nhân sự,E2t|E3t,"{""E2t"": 5, ""E3t"": 2}",5.0,5.0,6.0,5.6667,True,True,4.0,3.0,2.0,1.0
hcns_L1b,158c8fc83b4db02b2ba03290c1137618,L1b,Hành chính nhân sự,Chuyên Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 3, ""E3"": 4, ""E2t"": 8, ""E3t"": 8}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,2.0,2.0
hcns_L1b,378b9a045ce0970b852f88147ea974f5,L1b,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự- Đi Làm Ngay,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 6, ""E3"": 5, ""E2t"": 6, ""E3t"": 7}",4.0,4.25,4.0,4.3333,False,False,3.0,3.0,0.0,0.0
hcns_L1b,9ea5a8d0a8d87049801994e436f38909,L1b,Hành chính nhân sự,"Admin Executive - District 7, HCMC",Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 7, ""E2"": 7, ""E3"": 3, ""E2t"": 10, ""E3t"": 9}",6.0,5.75,6.0,5.3333,True,True,3.0,2.0,3.0,2.0
hcns_L1b,be050078bb1932abd9f27f85493ff537,L1b,Hành chính nhân sự,Nhân Sự Kế Hoạch Tổng Hợp,Hành chính nhân sự,E1|E2|E2t,"{""E1"": 6, ""E2"": 4, ""E2t"": 9}",6.5,5.75,6.0,5.3333,True,True,4.0,4.0,1.0,1.0
hcns_L1b,3a1cb946e9e411285690e2b339f16812,L1b,Hành chính nhân sự,"Quản Lý Phòng Hành Chính Tổng Hợp (Lương Thoả Thuận Cao, Đãi Ngộ Tốt) - Làm Việc Tại Bà Rịa - Vũng Tàu (Cũ)",Hành chính nhân sự,E1|E2,"{""E1"": 8, ""E2"": 5}",2.0,2.25,2.0,2.0,False,False,1.0,0.0,2.0,1.0
hcns_L1b,4947c04e57c5f23bc02d633024589ab6,L1b,Hành chính nhân sự,Trưởng Phòng Hành Chính Nhân Sự,Hành chính nhân sự,E2|E3,"{""E2"": 10, ""E3"": 6}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,2.0,2.0
hcns_L1b,68c6937a9784bdfed36d2973954de5a4,L1b,Hành chính nhân sự,HR & Administration Executive,Hành chính nhân sự,E3t,"{""E3t"": 6}",4.5,4.5,5.0,4.6667,False,True,1.0,1.0,3.0,2.0
hcns_L1b,95cbf319869796a4d0aa08c6e13b9587,L1b,Hành chính nhân sự,Hành Chính Nhân Sự,Hành chính nhân sự,E3,"{""E3"": 7}",6.5,6.25,6.0,6.0,True,True,2.0,2.0,2.0,1.0
hcns_L1b,ceef33355a399ac1553e73c712174b46,L1b,Hành chính nhân sự,Nhân Viên Hành Chính,Hành chính nhân sự,E2|E3|E2t,"{""E2"": 9, ""E3"": 10, ""E2t"": 7}",7.0,6.75,7.0,6.6667,True,True,3.0,3.0,2.0,1.0
hcns_L1b,78f10fd0ef3c09994e2abd21861c9e41,L1b,Hành chính nhân sự,Nhân Viên Nhân Sự,Hành chính nhân sự,E3,"{""E3"": 8}",2.0,2.25,2.0,2.0,False,False,1.0,0.0,1.0,1.0
hcns_L1b,e912f74eb63aee94277291ae31255438,L1b,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự,Hành chính nhân sự,E2,"{""E2"": 8}",7.5,7.5,7.0,7.3333,True,True,3.0,3.0,0.0,0.0
hcns_L1b,0de9a86a17339c2b2dd93beaa6beb399,L1b,Hành chính nhân sự,"Chuyên Viên Hành Chính - Nhân Sự Tại Duy Tiên, Hà Nam ( Cũ ) - Thu Nhập Hấp Dẫn - Đi Làm Ngay",Hành chính nhân sự,E1,"{""E1"": 9}",6.0,5.75,6.0,5.6667,True,True,1.0,1.0,2.0,1.0
hcns_L1b,6fac573d96428d42ae0025ed2644c3ad,L1b,Hành chính nhân sự,Thực Tập Sinh Nhân Sự (HR Intern),Hành chính nhân sự,E3t,"{""E3t"": 10}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,4.0,4.0
hcns_L2,45eafbcae32c5b03b363c18a6207c797,L2,Hành chính nhân sự,TTS Nhân Sự C&B Có Hỗ Trợ Lương,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 1, ""E3"": 1, ""E2t"": 3, ""E3t"": 3}",7.5,7.5,8.0,7.6667,True,True,1.0,1.0,2.0,1.0
hcns_L2,720794ec272ac8e46040a471a59a7ec2,L2,Hành chính nhân sự,Nhân Viên Lễ Tân (Giao Tiếp Tiếng Anh) - Thu Nhập Hấp Dẫn - Làm Việc Tại Phường Bình Chiểu Hồ Chí Minh,Hành chính nhân sự,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 2}",4.5,4.5,5.0,4.6667,False,True,1.0,1.0,3.0,3.0
hcns_L2,a150d85738fbdc3f02a5822e0d2f4f6e,L2,Hành chính nhân sự,Nhân Viên Nhân Sự (Quản Lý Cán Bộ),Hành chính nhân sự,E2|E3|E2t|E3t,"{""E2"": 3, ""E3"": 2, ""E2t"": 4, ""E3t"": 1}",6.5,6.25,7.0,6.6667,True,True,2.0,1.0,2.0,2.0
hcns_L2,2bba834f07b26b2684dfeb5471132128,L2,Hành chính nhân sự,Chuyên Viên Chính Sách - Tiền Lương,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 2, ""E3"": 5, ""E2t"": 7, ""E3t"": 9}",6.0,5.75,6.0,5.6667,True,True,3.0,3.0,2.0,1.0
hcns_L2,64b1e71dea663d996c04cab49eb142c6,L2,Hành chính nhân sự,Nhân Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,E2|E3|E2t|E3t,"{""E2"": 6, ""E3"": 6, ""E2t"": 2, ""E3t"": 5}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,2.0,2.0
hcns_L2,cffcef9b0c3846950c66e7605bdebdd9,L2,Hành chính nhân sự,Business Analyst – Dự Án Hệ Thống Nhân Sự (Hợp Đồng 6 Tháng),Hành chính nhân sự,E1|E2t|E3t,"{""E1"": 2, ""E2t"": 5, ""E3t"": 4}",4.5,4.5,4.0,4.3333,False,False,3.0,3.0,4.0,4.0
hcns_L2,3791e6bf673ac48990b1d18390ad4aae,L2,Hành chính nhân sự,Chuyên Viên Nhân Sự Cao Cấp,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 9, ""E3"": 7, ""E2t"": 6, ""E3t"": 6}",4.0,3.75,4.0,3.6667,False,False,1.0,1.0,0.0,0.0
hcns_L2,e912f74eb63aee94277291ae31255438,L2,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 7, ""E2"": 4, ""E3"": 3, ""E2t"": 8, ""E3t"": 10}",8.0,8.25,8.0,8.3333,True,True,1.0,1.0,0.0,0.0
hcns_L2,0b541953165c946460fb6e1203b4d84d,L2,Hành chính nhân sự,Trưởng Phòng Nhân Sự - HR Manager (Ngành F&B),Hành chính nhân sự,E1|E2t|E3t,"{""E1"": 4, ""E2t"": 9, ""E3t"": 8}",4.0,3.5,4.0,3.3333,False,False,2.0,2.0,1.0,1.0
hcns_L2,ceef33355a399ac1553e73c712174b46,L2,Hành chính nhân sự,Nhân Viên Hành Chính,Hành chính nhân sự,E1|E2|E3|E2t,"{""E1"": 8, ""E2"": 5, ""E3"": 4, ""E2t"": 10}",7.5,7.25,7.0,7.0,True,True,2.0,2.0,3.0,2.0
hcns_L2,68c6937a9784bdfed36d2973954de5a4,L2,Hành chính nhân sự,HR & Administration Executive,Hành chính nhân sự,E3t,"{""E3t"": 7}",4.5,4.75,5.0,5.0,False,True,2.0,2.0,3.0,2.0
hcns_L2,786001bf891ae27f27458347c866147b,L2,Hành chính nhân sự,Chuyên Viên C&B Và Hành Chính,Hành chính nhân sự,E2,"{""E2"": 7}",6.5,6.75,6.0,6.6667,True,True,2.0,2.0,3.0,3.0
hcns_L2,b177e6ea995d45835a248c54124fa95b,L2,Hành chính nhân sự,Trợ Lý Kinh Doanh (Thành Thạo Tiếng Trung),Hành chính nhân sự,E2|E3,"{""E2"": 8, ""E3"": 8}",6.5,6.0,6.0,5.6667,True,True,5.0,5.0,2.0,2.0
hcns_L2,0107098cbf835e6d46c43133499ce9f0,L2,Hành chính nhân sự,Trưởng Phòng Nhân Sự - Yêu Cầu Từ 5 Năm Kinh Nghiệm - Quận 2 Cũ,Hành chính nhân sự,E1,"{""E1"": 9}",4.0,4.0,4.0,3.6667,False,False,2.0,1.0,2.0,1.0
hcns_L2,d2e063b11be6aa2abcb27bc4353f9e81,L2,Hành chính nhân sự,Nhân Viên Admin Tuyển Sinh (Thu Nhập Từ 15M Trở Lên),Hành chính nhân sự,E2|E3,"{""E2"": 10, ""E3"": 9}",5.0,5.5,5.0,5.6667,True,True,2.0,2.0,4.0,4.0
hcns_L2,4947c04e57c5f23bc02d633024589ab6,L2,Hành chính nhân sự,Trưởng Phòng Hành Chính Nhân Sự,Hành chính nhân sự,E3,"{""E3"": 10}",5.0,4.75,5.0,4.6667,True,True,1.0,1.0,1.0,1.0
hcns_L2,e3c72cd8a4dcc59153af98be78734bda,L2,Hành chính nhân sự,Nhân Viên Hành Chính (Admin) - Lương Up To 15 Triệu (Làm Việc Tại TP.HCM),Hành chính nhân sự,E1,"{""E1"": 10}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,2.0,0.0
hcns_L2b,3a1cb946e9e411285690e2b339f16812,L2b,Hành chính nhân sự,"Quản Lý Phòng Hành Chính Tổng Hợp (Lương Thoả Thuận Cao, Đãi Ngộ Tốt) - Làm Việc Tại Bà Rịa - Vũng Tàu (Cũ)",Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 3, ""E3"": 7, ""E2t"": 1, ""E3t"": 1}",4.5,4.25,5.0,4.3333,False,True,2.0,2.0,0.0,0.0
hcns_L2b,786001bf891ae27f27458347c866147b,L2b,Hành chính nhân sự,Chuyên Viên C&B Và Hành Chính,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 1, ""E3"": 1, ""E2t"": 4, ""E3t"": 5}",8.0,8.25,8.0,8.3333,True,True,1.0,1.0,1.0,0.0
hcns_L2b,45eafbcae32c5b03b363c18a6207c797,L2b,Hành chính nhân sự,TTS Nhân Sự C&B Có Hỗ Trợ Lương,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 9, ""E2"": 2, ""E3"": 2, ""E2t"": 5, ""E3t"": 4}",6.5,6.75,6.0,6.6667,True,True,2.0,2.0,5.0,2.0
hcns_L2b,64b1e71dea663d996c04cab49eb142c6,L2b,Hành chính nhân sự,Nhân Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,E2t|E3t,"{""E2t"": 2, ""E3t"": 2}",8.0,8.0,8.0,8.0,True,True,2.0,2.0,1.0,0.0
hcns_L2b,cf25a8186ebec8c5eb5f2eda7c9dd7b2,L2b,Hành chính nhân sự,Nhân Viên Hành Chính Nhân Sự - Không Có Kinh Nghiệm Sẽ Được Đào Tạo - Đi Làm Ngay,Hành chính nhân sự,E1|E2|E2t|E3t,"{""E1"": 2, ""E2"": 6, ""E2t"": 3, ""E3t"": 3}",6.0,6.0,5.0,5.6667,True,True,2.0,2.0,6.0,5.0
hcns_L2b,4947c04e57c5f23bc02d633024589ab6,L2b,Hành chính nhân sự,Trưởng Phòng Hành Chính Nhân Sự,Hành chính nhân sự,E1|E2|E3|E2t|E3t,"{""E1"": 7, ""E2"": 4, ""E3"": 3, ""E2t"": 8, ""E3t"": 8}",5.5,5.5,5.0,5.3333,True,True,1.0,1.0,1.0,1.0
